headline,date,doc_type,material_type,news_desk,section,keywords,url,id,byline
Chess: The Forfeit by Hubner Leaves Some Questions Unanswered,1971-07-01,article,Archives,None,Archives,[],https://www.nytimes.com/1971/07/01/archives/chess-the-forfeit-by-hubner-leaves-some-questions-unanswered.html,nyt://article/d864dbb5-8250-56f1-b6ac-69df1090c6d6,By Al Horowitz
A Talk With George Jackson,1971-06-13,article,Archives,None,Archives,['Prisons and Prisoners'],https://www.nytimes.com/1971/06/13/archives/a-talk-with-george-jackson.html,nyt://article/ceab97c0-c9a4-59a6-a82f-78ae9cac802a,By Jessica Mitford
HARD OF HEARING GET ADVICE FOR COLLEGE,1971-05-23,article,Archives,None,Archives,['DEAFNESS AND DEAF-MUTES'],https://www.nytimes.com/1971/05/23/archives/hard-of-hearing-get-advice-for-college.html,nyt://article/f7163fc6-24c3-5f9c-8111-6cb8c823a85b,
Ex‐G.O.P. Leader In Jersey Admits Accepting a Payoff,1971-05-05,article,Archives,None,Archives,"['Gambling', 'COUNTY PROSECUTORS']",https://www.nytimes.com/1971/05/05/archives/exgop-leader-in-jersey-admits-accepting-a-payoff.html,nyt://article/563e806a-88a6-5aa9-9e13-fcf89fa4b6c8,
SCHOOL ATTACKS SPEECH HANDICAPS,1971-03-14,article,Archives,None,Archives,"['German Measles (Rubella)', 'Handicapped', 'Children and Youth', 'DEAFNESS AND DEAF‐MUTES']",https://www.nytimes.com/1971/03/14/archives/school-attacks-speech-handicaps-impairedhearing-classes-held-in.html,nyt://article/a637d2c7-825f-50dd-a6a7-664697b8677f,
Germans Who Complained of Airport Noise Get a Brand New Town,1971-03-14,article,Archives,None,Archives,['MILITARY BASES'],https://www.nytimes.com/1971/03/14/archives/germans-who-complained-of-airport-noise-get-a-brand-new-town.html,nyt://article/bd69b5cf-c48b-5142-9afc-4d6a1545b04a,By Lawrence Fellows Special to The New York Times
"Dr. Meyer D. Berger Dies; Ear, Nose, Throat Specialist",1971-03-09,article,Archives,None,Archives,['DEATHS'],https://www.nytimes.com/1971/03/09/archives/dr-meyer-o-berger-dies-ear-nose-throat-speca-ist.html,nyt://article/9c854012-3d70-57ab-ac34-7b13ff9ba5d4,
SLAYING ORDER FOR MYLAI DENIED,1971-03-06,article,Archives,None,Archives,"['MILITARY ACTION', 'CONDUCT OF WAR']",https://www.nytimes.com/1971/03/06/archives/slaying-order-for-mylai-denied-captain-says-colonel-told-men-to.html,nyt://article/562ce70e-6fd6-5681-ad88-23baf4c9398a,By Homer Bigart Special to The New York Times
Council Overrides Mayor's First Veto of 2d Term,1971-02-26,article,Archives,None,Archives,"['Handicapped', 'Children and Youth', 'APHASIA', 'TRAFFIC (VEHICULAR AND PEDESTRIAN) AND PARKING', 'Accidents and Safety', 'Education and Schools', 'SCHOOL BUSES', 'DEAFNESS AND DEAF-MUTES']",https://www.nytimes.com/1971/02/26/archives/council-overrides-mayors-first-veto-of-2d-term-acts-on-school-buses.html,nyt://article/1cfb21c9-1fe4-509e-9fae-c8ef0b821472,
BOARD POSTPONES DAY‐CARE CENTER,1971-02-12,article,Archives,None,Archives,"['Zoning', 'Housing', 'Area Planning and Renewal', 'MODEL CITIES PROGRAM (US)', 'Area Planning and Renewal', 'GREENPOINT PROJECT', 'Area Planning and Renewal', 'Water Pollution', 'Art', 'Prisons and Prisoners', 'DAY CARE CENTERS FOR CHILDREN', 'AIRPORT BUS AND LIMOUSINE SERVICES']",https://www.nytimes.com/1971/02/12/archives/board-postpones-daycare-center-but-estimate-unit-approves-rezoning.html,nyt://article/8b6f7dfd-3c7f-5cb5-9166-eca401f48999,By Edward C. Burks
"With Agenda of 280 Items, Board of Estimate Continues in Session Into the Night",1971-01-15,article,Archives,None,Archives,"['Housing', 'Mitchell-Lama Projects', 'Area Planning and Renewal', 'DOWNTOWN REDEVELOPMENT (MANHATTAN)', 'Politics and Government', 'WELFARE WORK', 'PORTRAITS AND ILLUSTRATIONS']",https://www.nytimes.com/1971/01/15/archives/with-agenda-of-280-items-board-of-estimate-continues-in-session.html,nyt://article/f74a2237-9fef-5e69-8fb9-f93c9ccb9886,By Edward C. Burks
B(ashful) Traven,1970-12-27,article,Archives,None,Archives,['BOOK REVIEWS'],https://www.nytimes.com/1970/12/27/archives/bashful-traven.html,nyt://article/78afeca5-0104-5527-a659-4dd2bc8f4cf2,"LAWRENCE HILL New York City.;LOUIS FINEGOLD Southfield, Mich"
SITE FOR SCHOOL IN QUEENS ARGUED,1970-11-24,article,Archives,None,Archives,"['CITY PLANNING AND URBAN RENEWAL', 'Education and Schools', 'BUILDINGS']",https://www.nytimes.com/1970/11/24/archives/site-for-school-in-queens-argued-board-reserves-a-decision-after.html,nyt://article/c06b8da8-060c-5cfc-ac76-a321b38d8c06,By Edward C. Burks
American Notebook,1970-11-15,article,Archives,None,Archives,[],https://www.nytimes.com/1970/11/15/archives/american-notebook-summingup.html,nyt://article/88615e66-39d1-509f-bcee-0064975c42ca,By Richard Lingeman
Hard of Hearing Spend Summer With Normal ‘Buddies’,1970-08-15,article,Archives,None,Archives,['DEAFNESS AND DEAF‐MUTES'],https://www.nytimes.com/1970/08/15/archives/hard-of-hearing-spend-summer-with-normal-buddies-new-project-offers.html,nyt://article/d82b580f-1a59-5c45-a618-6bda74cd631d,By Linda Greenhouse  Special to The New York Times
JESSE S. MOORE,1970-08-05,article,Archives,None,Archives,['DEATHS'],https://www.nytimes.com/1970/08/05/archives/jesse-s-moore.html,nyt://article/f5e4bb28-8a27-580a-9c44-069a7f28c9e1,
Lost Art by Deaf ls Found And Placed on Exhibition,1970-07-29,article,Archives,None,Archives,"['DEAFNESS AND DEAF-MUTES', 'Art', 'SHOWS']",https://www.nytimes.com/1970/07/29/archives/lost-art-by-deaf-is-found-and-placed-on-exhibition.html,nyt://article/8267060e-8ccb-59f4-a9c2-24730e0ad65f,
Sinister Intrigue Surrounds Hellebores,1970-04-26,article,Archives,None,Archives,[],https://www.nytimes.com/1970/04/26/archives/sinister-intrigue-surrounds-hellebores.html,nyt://article/1a156183-4fea-567b-ab22-1a094bd549a0,By George Whiteley
The Making Of a Red Guard,1970-01-04,article,Archives,None,Archives,['Politics and Government'],https://www.nytimes.com/1970/01/04/archives/the-making-of-a-red-guard-the-making-of-a-red-guard.html,nyt://article/90bea51c-d4e9-578d-90c0-553cd28e0c52,
Medicine; Is Discotheque Rock Hard on Hearing?,1968-08-25,article,Archives,None,Archives,"['Noise', 'Ears and Hearing', 'Music']",https://www.nytimes.com/1968/08/25/archives/medicine-is-discotheque-rock-hard-on-hearing.html,nyt://article/6da98055-aaa2-5391-a508-106653222195,-- WILLIAM K. STEVENS
Hard of Hearing to Benefit,1966-11-27,article,Archives,None,Archives,[],https://www.nytimes.com/1966/11/27/archives/hard-of-hearing-to-benefit.html,nyt://article/25c22f6c-29cc-5442-a88d-b52bb97b0610,
Hard of Hearing to Gain,1965-10-22,article,Archives,None,Archives,[],https://www.nytimes.com/1965/10/22/archives/hard-of-hearing-to-gain.html,nyt://article/d3c82eca-6d3b-5bc9-8646-36b326b6f3fb,
Benefit Performances,1964-11-08,article,Archives,None,Archives,[],https://www.nytimes.com/1964/11/08/archives/benefit-performances.html,nyt://article/5f59e95e-3fea-5730-ae4e-20d254acad3b,
FRANK A. TABER,1964-10-24,article,Archives,None,Archives,['DEATHS'],https://www.nytimes.com/1964/10/24/archives/frank-a-taber.html,nyt://article/0106f526-6d6c-50b1-ad0b-693a5b4d8742,
"HERBERT HOOVER IS DEAD; EX‐PRESIDENT, 90, SERVED COUNTRY IN VARIED FIELDS; FLAGS LOWERED; Leader at Beginning of the Depression Rewon Esteem",1964-10-21,article,Archives,None,Archives,"['DEATHS', 'TRIBUTES TO OTHERS', 'Longevity', 'PRESIDENTS', 'Politics and Government', 'Flags, Emblems and Insignia', 'DEPARTMENTS AND AGENCIES']",https://www.nytimes.com/1964/10/21/archives/herbert-hoover-is-dead-expresident-90-served-country-in-varied.html,nyt://article/7f818891-92f6-5b3b-baac-73054e32a766,
"HOUSEKEEPER, 72,  SLAIN IN MANSION; Burglar Beats 2d Woman in Home in Brooklyn",1964-09-29,article,Archives,None,Archives,[],https://www.nytimes.com/1964/09/29/archives/housekeeper-72-slain-in-mansion-burglar-beats-2d-woman-in-home-in.html,nyt://article/06f9af1a-a41f-5829-bdf0-acb149d208d6,
"MRS. SHEFFIELD, 84, TAUGHT DEAF PUPILS",1964-09-23,article,Archives,None,Archives,['DEATHS'],https://www.nytimes.com/1964/09/23/archives/mrs-sheffield-84-taught-deaf-pupils.html,nyt://article/993d55db-cfc3-5724-a726-b34ad5122e65,
"Frances Warfield, 63, Is Dead; Wrote Books on Her Deafness",1964-09-20,article,Archives,None,Archives,"['DEATHS', 'DEATHS']",https://www.nytimes.com/1964/09/20/archives/frances-warfield-63-is-dead-wrote-books-on-her-deafness.html,nyt://article/fe60208e-c4c1-59bd-9119-c4ccfc8a25b5,
De Gaulle Invokes Spirit of Marne,1964-09-07,article,Archives,None,Archives,['World War I (1914-18)'],https://www.nytimes.com/1964/09/07/archives/de-gaulle-invokes-spirit-of-marne.html,nyt://article/165b71a7-4267-5c18-91e8-36ff9b11c7c2,
Carol Sue Becker Wed To David Stiller on L.I.,1964-08-23,article,Archives,None,Archives,[],https://www.nytimes.com/1964/08/23/archives/carol-sue-becker-wed-to-david-stiller-on-li.html,nyt://article/ee482b71-1388-53c2-b575-ec9a423cc48a,
School Draws Aphasie Children From World of Silence; Young Unable To Memorize Talk Patterns,1964-08-08,article,Archives,None,Archives,['APHASIA'],https://www.nytimes.com/1964/08/08/archives/school-draws-aphasie-children-from-world-of-silence-young-unable-to.html,nyt://article/496b42fd-c598-564a-851a-1fc5e4131051,
"Upton Sinclair, 85, Recalls EPIC And Salutes Antipoverty Drive; Author Who Devised 1934 Plan Hails Johnson—Still Active as a Lecturer",1964-07-01,article,Archives,None,Archives,[],https://www.nytimes.com/1964/07/01/archives/upton-sinclair-85-recalls-epic-and-salutes-antipoverty-drive-author.html,nyt://article/223e5342-980a-5f47-9aa2-61b816ad4df3,
"Relinquishing of Editorial Control at Time, Inc., by Henry Luce Marks End of Era; MAGAZINE EMPIRE STARTED IN 1923; 41‐Year Publishing Career Has Stirred Controversy and Reaped Profits",1964-04-17,article,Archives,None,Archives,[],https://www.nytimes.com/1964/04/17/archives/relinquishing-of-editorial-control-at-time-inc-by-henry-luce-marks.html,nyt://article/341305e0-e087-58f5-b1a1-5846125945fb,
"Carol W. Nitchie, GoucherAlumna, To Wed May 30; Betrothed to George A. George, a Computer Analyst and Student",1964-04-05,article,Archives,None,Archives,[],https://www.nytimes.com/1964/04/05/archives/carol-w-nitchie-goucheralumna-to-wed-may-30-betrothed-to-george-a.html,nyt://article/470af883-de19-58e2-96b8-048af9b53f77,
Summary of Principal Bills Acted Upon by the Legislature During 1964 Session,1964-03-30,article,Archives,None,Archives,"['Colleges and Universities', 'Education and Schools', 'MISCELLANEOUS SECTION', 'Courts', 'Courts', 'Courts', 'Crime and Criminals', 'TRAFFIC (VEHICULAR AND PEDESTRIAN) AND PARKING', 'Housing', 'Housing', 'MISCELLANEOUS SECTION', 'Horses', 'RACES AND RACE HORSES', 'Banks and Banking', 'MISCELLANEOUS SECTION', 'Medicine and Health', 'MISCELLANEOUS SECTION', 'RACIAL PROBLEMS AND GAINS IN THE NORTH, INCLUDING THE MIDWEST AND WEST', 'MINORITIES AND OPPRESSED GROUPS', 'Scholarships and Fellowships', 'Taxation', 'TEACHERS AND SCHOOL SYSTEM EMPLOYES', 'Taxation', 'TEACHERS AND SCHOOL SYSTEM EMPLOYES', 'WELFARE WORK', 'Water', 'SUPPLY AND CONSUMPTION (HOUSEHOLD, INDUSTRIAL, PUBLIC)', 'Liquor', 'ROADS', 'LABOR', 'MISCELLANEOUS SECTION', 'Law and Legislation', 'Elections', 'GENERAL', 'MISCELLANEOUS SECTION', 'Elections', 'VOTERS AND VOTING', 'DEPARTMENTS AND AGENCIES', 'ECONOMIC CONDITIONS', 'Finances', 'Law and Legislation']",https://www.nytimes.com/1964/03/30/archives/summary-of-principal-bills-acted-upon-by-the-legislature-during.html,nyt://article/0ce8f3ca-e778-5ddb-8210-9e5c7ca30be0,
"WILLIAM L. LANGSAM, BROOKLYN PHYSICIAN",1964-03-29,article,Archives,None,Archives,['DEATHS'],https://www.nytimes.com/1964/03/29/archives/william-l-langsam-brooklyn-physician.html,nyt://article/7b2ebea4-8efd-562c-bccd-9b6cd3ef630f,
League for Hearing To Present Awards,1964-03-15,article,Archives,None,Archives,[],https://www.nytimes.com/1964/03/15/archives/league-for-hearing-to-present-awards.html,nyt://article/71c5a441-e258-511d-a99a-79a458ec64f8,
"HAROLD LIGGETT, QUEENS PHYSIClAN; Specialist in Ear, Nose and Throat Disease Dies at 67",1964-03-03,article,Archives,None,Archives,['DEATHS'],https://www.nytimes.com/1964/03/03/archives/harold-liggett-queens-physiclan-specialist-in-ear-nose-and-throat.html,nyt://article/fb076419-d161-57f9-887d-61799b8838b9,
Obituary 1 -- No Title,1964-01-15,article,Archives,None,Archives,"['DEATHS', 'DEATHS']",https://www.nytimes.com/1964/01/15/archives/obituary-1-no-title.html,nyt://article/9c848242-d1d5-57ab-af2a-9c1a1d804c35,
"EDMUND FOWLER, PHYSICIAN, 58, DIES; Otolaryngology Professor at Columbia Since 1947",1964-01-14,article,Archives,None,Archives,[],https://www.nytimes.com/1964/01/14/archives/edmund-fowler-physician-58-dies-otolaryngology-professor-at.html,nyt://article/78efeaa2-9679-56b1-855e-93f9a2fdf005,
Hard of Hearing Will Be Assisted At Theater Fete; League Lists Sponsors for Benefit on Nov. 16 at Mr. President',1962-11-04,article,Archives,None,Archives,[],https://www.nytimes.com/1962/11/04/archives/hard-of-hearing-will-be-assisted-at-theater-fete-league-lists.html,nyt://article/14bc1545-f183-5a7f-814f-97a68862b8a1,
Hard of Hearing To Be Assisted At Fete Nov.16; New York League to Gain at Theatre Party at 'Mr. President' ,1962-08-01,article,Archives,None,Archives,[],https://www.nytimes.com/1962/08/01/archives/hard-of-hearing-to-be-assisted-at-fete-nov16-new-york-league-to.html,nyt://article/bd8dd2ea-ac79-51ef-9ec1-04cacfa60c66,
Hard of Hearing Will Be Assisted At Benefit Feb. 6; Parents Association of League Here Plans a Luncheon at Plaza,1962-01-31,article,Archives,None,Archives,[],https://www.nytimes.com/1962/01/31/archives/hard-of-hearing-will-be-assisted-at-benefit-feb-6-parents.html,nyt://article/5c9b5746-6694-5555-979c-cbabc8c5a875,
2 Theatre Fetes Slated to Benefit Hard of Hearing; Events on Nov. 14 and Dec. 14 Will Support New York League,1960-10-23,article,Archives,None,Archives,[],https://www.nytimes.com/1960/10/23/archives/2-theatre-fetes-slated-to-benefit-hard-of-hearing-events-on-nov-14.html,nyt://article/0655acd7-b5ca-5fbe-bec9-5084ae9b111b,
Help for the Hard of Hearing,1959-11-02,article,Archives,None,Archives,['DEAFNESS AND DEAF-MUTES'],https://www.nytimes.com/1959/11/02/archives/help-for-the-hard-of-hearing.html,nyt://article/aa3c03ed-f781-5afc-86d6-d6418246c058,
Luncheon Today to Aid Hard of Hearing Group,1959-02-03,article,Archives,None,Archives,[],https://www.nytimes.com/1959/02/03/archives/luncheon-today-to-aid-hard-of-hearing-group.html,nyt://article/87c7fde7-cbce-59d6-90c2-099174c324b2,
Hard-of-Hearing Group Elects,1957-05-12,article,Archives,None,Archives,[],https://www.nytimes.com/1957/05/12/archives/hardofhearing-group-elects.html,nyt://article/85f1603d-13f3-5035-a362-bec1a98a5fd9,
Hospital Builds Noise-Free Room To Examine the Hard-of-Hearing,1957-04-06,article,Archives,None,Archives,['DEAFNESS AND DEAF MUTES'],https://www.nytimes.com/1957/04/06/archives/hospital-builds-noisefree-room-to-examine-the-hardofhearing.html,nyt://article/4c9a0c7f-a121-526d-b92e-d7726fce64ac,The New York Times
Hard of Hearing Elect,1955-05-24,article,Archives,None,Archives,[],https://www.nytimes.com/1955/05/24/archives/hard-of-hearing-elect.html,nyt://article/e2f01051-76dd-5057-bdbb-634a46d7f4ff,
Bazaar to Aid Hard of Hearing,1954-03-15,article,Archives,None,Archives,[],https://www.nytimes.com/1954/03/15/archives/bazaar-to-aid-hard-of-hearing.html,nyt://article/8342e946-1dee-51ea-96b6-595adaf5694c,
"Article 2 -- No Title; ' Folly to Be Wise,' Cheerful British Import, Has Its Premiere at Art and Beekman Theatres",1953-12-28,article,Review,,Archives,['MOTION PICTURES'],https://www.nytimes.com/1953/12/28/archives/article-2-no-title-folly-to-be-wise-cheerful-british-import-has-its.html,nyt://article/904be674-1022-5f6a-84a5-42c2dca4d78a,A. W
Teaching Lip-Reading; Book with Flipping Pages Helps Hard-of-Hearing Children,1952-11-30,article,Archives,None,Archives,['DEAFNESS AND DEAF MUTES'],https://www.nytimes.com/1952/11/30/archives/teaching-lipreading-book-with-flipping-pages-helps-hardofhearing.html,nyt://article/219e8c6f-a3e5-5243-93f7-b53d4a9f0a1c,
For Parents of Hard of Hearing,1950-11-13,article,Archives,None,Archives,[],https://www.nytimes.com/1950/11/13/archives/for-parents-of-hard-of-hearing.html,nyt://article/14b34810-5f92-5a2a-b1c2-aef0ce263041,
"DR. F.N. SPERRY, 77, YALE EX-PROFESSOR; Member of the Medical School Faculty 46 Years Is Dead-- Led Hard of Hearing Group",1950-09-09,article,Archives,None,Archives,['DEATHS'],https://www.nytimes.com/1950/09/09/archives/dr-fn-sperry-77-yale-exprofessor-member-of-the-medical-school.html,nyt://article/13edaff3-951f-5d9f-9fb8-05e98bdc21f3,Special to THE NEW YORK TIMES
BARUCH RECEIVES '50 HEARING AWARD; HONORED FOR AID TO HARD OF HEARING,1950-05-04,article,Archives,None,Archives,"['COLD WAR (USSR VS WEST)', 'International Relations', 'BIG POWERS (FRANCE, GB, USSR, US) MUTUAL RELATIONS AND COLD WAR', 'MISCELLANEOUS SECTION', 'WAR OUTLOOK (3D MY 2 PAR)', 'SLOGANS AND CATCH PHRASES', 'DEAFNESS AND DEAF MUTES']",https://www.nytimes.com/1950/05/04/archives/baruch-receives-50-hearing-award-honored-for-aid-to-hard-of-hearing.html,nyt://article/765ea478-53a5-5b53-b246-f699168df9e0,The New York Times
"REHABILITATING CHILDREN WHO ARE HARD OF HEARING; CHILDREN ALL EYES AT HEARING CLASS Ear Aids, Lip-Reading Open Up New World to Youngsters Used to Living in Silence 250 Others Being Taught All Services Free",1950-01-25,article,Archives,None,Archives,['DEATHS'],https://www.nytimes.com/1950/01/25/archives/rehabilitating-children-who-are-hard-of-hearing-children-all-eyes.html,nyt://article/f3261f59-fd61-5c71-8527-9b8643fa099c,The New York Times (by Harry Spotts)
HARD OF HEARING GET MORE U. S. AID; Vocational Rehabilitation Office Reports 42% Increase in Training and Placement,1949-05-08,article,Archives,None,Archives,['DEAFNESS AND DEAF MUTES'],https://www.nytimes.com/1949/05/08/archives/hard-of-hearing-get-more-u-s-aid-vocational-rehabilitation-office.html,nyt://article/a641c6fb-0796-5f71-b53c-45207a66864e,Special to THE NEW YORK TIMES
Hard of Hearing League Names Banker President,1949-05-04,article,Archives,None,Archives,[],https://www.nytimes.com/1949/05/04/archives/hard-of-hearing-league-names-banker-president.html,nyt://article/8738aeb3-d74b-5580-8ce9-4890906722c8,
Party Aids Hard of Hearing,1948-11-11,article,Archives,None,Archives,[],https://www.nytimes.com/1948/11/11/archives/party-aids-hard-of-hearing.html,nyt://article/a4a75695-1843-5200-ab31-44e0bdffe27d,
GREATER AID PLANNED FOR HARD OF HEARING,1948-06-29,article,Archives,None,Archives,['DEAFNESS AND DEAF MUTES'],https://www.nytimes.com/1948/06/29/archives/greater-aid-planned-for-hard-of-hearing.html,nyt://article/b6fe82d2-71d1-5b4a-b169-218cd44eb2d1,Special to THE NEW YORK TIMES
Need for Tests and Service For Hard of Hearing Seen; Centers for Training in Use of Aids to Free the Acoustically Imprisoned Urged,1948-01-18,article,Archives,None,Archives,['DEAFNESS AND DEAF MUTES'],https://www.nytimes.com/1948/01/18/archives/need-for-tests-and-service-for-hard-of-hearing-seen-centers-for.html,nyt://article/af5ddc70-db7c-5f73-9df8-825f264d8dcd,"By Howard A. Rusk, M .d"
STAGE PLAY GIVEN FOR HANDICAPPED; 100 Hard of Hearing Children Thrilled by Performance of Medieval Fantasy,1947-12-21,article,Archives,None,Archives,[],https://www.nytimes.com/1947/12/21/archives/stage-play-given-for-handicapped-100-hard-of-hearing-children.html,nyt://article/a93d4a64-58f0-55af-b4ad-9beb25a2ee12,
Play for Hard-of-Hearing,1947-12-16,article,Archives,None,Archives,[],https://www.nytimes.com/1947/12/16/archives/play-for-hardofhearing.html,nyt://article/a936b73d-36b7-5868-9c14-ec05d410da0e,
"USE HEARING AIDS, BARUCH ASKS EX-GI'S; Elder Statesman Shows Value of Device in a Talk to Hard of Hearing Veterans TELLS WARTIME INCIDENT J.P. Morgan, Pleading a Lack of 'Influence,' Asked Help to Acquire Batteries",1947-10-23,article,Archives,None,Archives,['DEAFNESS AND DEAF MUTES'],https://www.nytimes.com/1947/10/23/archives/use-hearing-aids-baruch-asks-exgis-elder-statesman-shows-value-of.html,nyt://article/55bc7659-a53c-563f-b5c2-4f559f75f563,
COUNTRY FAIR HERE WILL ASSIST DEAF; League for Hard of Hearing to Be Beneficiary of Fete at Headquarters Friday,1947-03-23,article,Archives,None,Archives,[],https://www.nytimes.com/1947/03/23/archives/country-fair-here-will-assist-deaf-league-for-hard-of-hearing-to-be.html,nyt://article/ee4797cd-ca59-5f5f-82e1-c6af6a197aca,
EAR CLINIC IS PROJECTED; Hospital Fund to Aid Hard of Hearing in Brooklyn,1946-11-05,article,Archives,None,Archives,[],https://www.nytimes.com/1946/11/05/archives/ear-clinic-is-projected-hospital-fund-to-aid-hard-of-hearing-in.html,nyt://article/8f7d2170-0330-5899-9406-acf2bdea5361,
READJUSTMENT; Successful Establishment of Enterprises by Veterans Is Considered as an Economic Asset and a Job Reservoir Business Is Called a Gamble Helped Financing a Truck Letter Lauds Department Aid for the Hard-of-Hearing,1946-06-23,article,Archives,None,Archives,"['Veterans', 'WORLD WAR II', 'VETERANS SOUNDING POST']",https://www.nytimes.com/1946/06/23/archives/readjustment-successful-establishment-of-enterprises-by-veterans-is.html,nyt://article/9dafe5b2-e781-5f81-97e5-18bc604e171b,By Charles Hurd Special To the New York Times
LEAGUE TO HONOR CHILDS; 32-Year Member to Be Hailed for Aid to Hard of Hearing,1946-05-05,article,Archives,None,Archives,[],https://www.nytimes.com/1946/05/05/archives/league-to-honor-childs-32year-member-to-be-hailed-for-aid-to-hard.html,nyt://article/50bd1e8a-10a0-5a81-a943-c8f8f631e183,
"TAKES POST TO HELP DEAFENED SOLDIERS; Miss Wright, Head of Hard of Hearing Society, Joins Red Cross in Hospital Work",1944-03-15,article,Archives,None,Archives,"['MILITARY FORCES', 'ARMY', 'Hospitals', 'DEAFNESS AND DEAF MUTES']",https://www.nytimes.com/1944/03/15/archives/takes-post-to-help-deafened-soldiers-miss-wright-head-of-hard-of.html,nyt://article/c576fe1a-12ed-5eda-90ae-420faead6ca3,Special to THE NEW YORK TIMES
Aid for Hard of Hearing,1942-11-24,article,Archives,None,Archives,[],https://www.nytimes.com/1942/11/24/archives/aid-for-hard-of-hearing.html,nyt://article/76608d0e-ae06-5cdf-a3a1-404cd5fe7ca5,ESTELLE E. SANIUELSON
HARD OF HEARING GET ADVICE ON AIR RAIDS; Their Lip-Reading Ability May Be of Service to Wardens,1942-01-12,article,Archives,None,Archives,['DEAFNESS AND DEAF MUTES'],https://www.nytimes.com/1942/01/12/archives/hard-of-hearing-get-advice-on-air-raids-their-lipreading-ability.html,nyt://article/2af61ea0-7ab7-542d-9aea-88432211dda8,Special to THE NEW YORK TIMES
DR. E.P. FOWLER ELECTED; Chosen President of the League for Hard of Hearing,1941-05-07,article,Archives,None,Archives,[],https://www.nytimes.com/1941/05/07/archives/dr-ep-fowler-elected-chosen-president-of-the-league-for-hard-of.html,nyt://article/e77ccf1f-ec19-56af-bbea-8d6579e53299,
"HAROLD M.HAYS, 59, PHYSICIAN, AUTHOR; Specialist in Diseases of Ear, Nose and Throat Was Leader in Aid to Hard of Hearing STRICKEN IN SCARSDALE Inventor of Pharyngoscope and Complex Oscillator Wrote Many Technical Books",1940-08-22,article,Archives,None,Archives,['DEATHS AND DEATH RATE'],https://www.nytimes.com/1940/08/22/archives/harold-mhays-59-physician-author-specialist-in-diseases-of-ear-nose.html,nyt://article/6caa4401-fe0e-5efb-bc90-a2c2069d1dfc,Special to THE NEW YORK TIMES
MISS ABBY HOSMER; Long Active in Chicago League for Hard of Hearing,1939-09-01,article,Archives,None,Archives,[],https://www.nytimes.com/1939/09/01/archives/miss-abby-hosmer-long-active-in-chicago-league-for-hard-of-hearing.html,nyt://article/c10ef4d0-edb1-54f4-baae-1de4b7be0b38,Special to THE NEW YORK TIMES
"ACCEPTANCE URGED FOR AIDS TO DEAF; Earphones Should Be No More Embarrassing Than Glasses, Dr. E.P. Fowler Says CHANCE FOR JOBS IS ASKED 512 Delegates From 7 States Attend Parley of Society for Hard of Hearing",1939-06-04,article,Archives,None,Archives,['DEAFNESS AND DEAF MUTES'],https://www.nytimes.com/1939/06/04/archives/acceptance-urged-for-aids-to-deaf-earphones-should-be-no-more.html,nyt://article/6e3c1613-2dc4-5382-b333-6cea1f9ee9ad,
THE HARD OF HEARING,1939-05-27,article,Archives,None,Archives,[],https://www.nytimes.com/1939/05/27/archives/the-hard-of-hearing.html,nyt://article/efd70780-5f7c-52db-82b2-d2f5db256696,
"LEO STEIN, 88, DIES; EX-MANUFACTURER; A Founder of National Casket Company--Entered the Business With Father HEAD OF LEAGUE FOR DEAF Established Fund to Buy Ear Appliances for the Needy Hard of Hearing",1939-03-28,article,Archives,None,Archives,['DEATHS AND DEATH RATE'],https://www.nytimes.com/1939/03/28/archives/leo-stein-88-dies-exmanufacturer-a-founder-of-national-casket.html,nyt://article/9a251dda-5082-5360-9b20-69746bd76326,
STARS WIN NOVEL CONTEST; Hard-of-Hearing Society Favors Irene Dunne and Don Ameche,1938-08-26,article,Archives,None,Archives,"['MOVING PICTURES', 'ACTORS, EMPLOYES AND OFFICIALS', 'SPEECH AND SPEAKERS']",https://www.nytimes.com/1938/08/26/archives/stars-win-novel-contest-hardofhearing-society-favors-irene-dunne.html,nyt://article/c2e28bee-5bf1-5ccf-a595-14285edca4e9,
"3,000,000 CHILDREN HAVE POOR HEARING; National Survey Indicates That One-tenth of All School Pupils Are Affected PLAN CORRECTIVE DRIVE Leagues in 108 Cities to Conduct Campaign Under Auspices of Society for Hard of Hearing",1938-02-18,article,Archives,None,Archives,['DEAFNESS AND DEAF MUTES'],https://www.nytimes.com/1938/02/18/archives/3000000-children-have-poor-hearing-national-survey-indicates-that.html,nyt://article/6c81aa7f-3e3e-5920-9c5e-623141e97ca8,
Help for the Hard of Hearing,1936-04-25,article,Archives,None,Archives,['DEAFNESS AND DEAF MUTES'],https://www.nytimes.com/1936/04/25/archives/help-for-the-hard-of-hearing.html,nyt://article/ff9c82f8-c315-5d18-a813-5188bc753837,"ANNETTA W. PECK, Executive Secretary League or the Hard of Hearing"
SPECIAL AID IS ASKED FOR HARD OF HEARING; Educational Attention for the Young Stressed as Need at League's Dinner.,1936-01-04,article,Archives,None,Archives,[],https://www.nytimes.com/1936/01/04/archives/special-aid-is-asked-for-hard-of-hearing-educational-attention-for.html,nyt://article/2adf148b-6091-5c71-8c92-349e2ab23184,
