headline,date,doc_type,material_type,news_desk,section,keywords,url,id,byline
Television,1977-02-15,article,Archives,None,Archives,[],https://www.nytimes.com/1977/02/15/archives/television.html,nyt://article/26daf64f-50b1-5a8c-92ce-5f7a5cf5edc3,
"From Kansas to Giants, a Pioneer’s Trail of Wins and Wit",2014-10-22,article,News,Sports,Sports,['Baseball'],https://www.nytimes.com/2014/10/23/sports/baseball/world-series-2014-a-silent-link-between-the-giants-and-kansas-city.html,nyt://article/270b9f6a-8ab5-551b-ba97-1d11211229ad,By David Waldstein
DEAF-MUTES IN CONVENTION.,1880-08-27,article,Archives,None,Archives,[],https://www.nytimes.com/1880/08/27/archives/deafmutes-in-convention.html,nyt://article/27150c03-22ce-55e3-8e31-2fe2936bb881,
NEW-YORK CITY.; GERMAN HEBREW FESTIVAL. Tenth Anniversary of the German Benevolent Hebrew Society. St. Ann's Chnrch for Deaf Mutes. JEALOUSY AND MURDER. Society for the Relief of Poor Widows with Small Children. Board of Assistant Aldermen.--Nov. 16. THE BOSTON TARGET EXCURSION. Trial of John Price (Colored) for the Murder of Samuel Freeman (Colored). THE NEW CENTRAL PARK. Opinio of Judge Misahell. SUPREME COURT-SPECIAL TERM. Insurance Case.,1853-11-18,article,Archives,None,Archives,[],https://www.nytimes.com/1853/11/18/archives/newyork-city-german-hebrew-festival-tenth-anniversary-of-the-german.html,nyt://article/285af8bf-4ef7-5d85-b6ad-79d8275cac73,
"THE NATION'S EXPENSES.; SOME OF THE NEW APPROPRIATIONS, ALLOWANCES FOR THE STATE, NAVY AND WAR DEPARTMENTS WHAT IT COSTS TO KEEP THE INDIANS. THE STATE DEPARTMENT. NAVAL APPROPRIATION ACT. APPROPRIATIONS FOR FORTIFICATIONS INDIAN APPROPRIATION. VERDICT AGAINST A BANK PRESIDENT. THE UNION FERRY LEASE. EX-CONGRESSMAN ABBOTT. GREENBACK NOMINATION DECLINED. A DEAF-MUTE BURGLAR.",1878-06-18,article,Archives,None,Archives,['BANKS'],https://www.nytimes.com/1878/06/18/archives/the-nations-expenses-some-of-the-new-appropriations-allowances-for.html,nyt://article/28ad39a5-f2bb-568c-b8a1-7f3ea0389efe,Special Dispatch to the New-York Times
"Vilna, With Cossacks and Golems",1991-03-03,article,Review,Book Review Desk,Books,['BOOK REVIEWS'],https://www.nytimes.com/1991/03/03/books/vilna-with-cossacks-and-golems.html,nyt://article/28de564c-ce8f-597c-a5c0-ffbbf7f69944,By Richard Lourie
New DVD's,2006-01-31,article,News,The Arts/Cultural Desk,Arts,"['DVD (DIGITAL VERSATILE DISK)', 'RECORDINGS (VIDEO)', 'MOTION PICTURES', 'Reviews']",https://www.nytimes.com/2006/01/31/movies/new-dvds.html,nyt://article/28fcadfa-034c-58c4-aefc-1348fb7439b3,By Dave Kehr
SAVED BY A DEAF-MUTE.,1889-08-25,article,Archives,None,Archives,[],https://www.nytimes.com/1889/08/25/archives/saved-by-a-deafmute.html,nyt://article/29a2e874-3293-5e17-89ac-0f0475620ea2,
India's edgy new cinema,2005-11-15,article,News,None,World,[],https://www.nytimes.com/2005/11/15/world/asia/indias-edgy-new-cinema.html,nyt://article/29c340b3-0b02-540a-bc7a-a6ea1f3a5a8b,By Anupama Chopra
Outside In,2015-06-01,article,News,Magazine,T Magazine,['Art'],https://www.nytimes.com/2015/06/01/t-magazine/outsider-art-essay-christine-smallwood.html,nyt://article/29fdb02d-e56b-5318-8309-cb0dd55fb730,By Christine Smallwood
Home for Aged and Infirm Deaf Mutes.,1873-02-04,article,Archives,None,Archives,[],https://www.nytimes.com/1873/02/04/archives/home-for-aged-and-infirm-deaf-mutes.html,nyt://article/2a725985-e9c5-53cc-a818-c6593c58f3d4,
A DEAF MUTE STABBED.,1878-09-30,article,Archives,None,Archives,[],https://www.nytimes.com/1878/09/30/archives/a-deaf-mute-stabbed.html,nyt://article/2a7afff4-b278-5fc6-9338-f1b73f815ada,
LETTERS TO THE EDITOR; VARIOUS SUBJECTS DISCUSSED. THE SAFETY OF THEATRES. A POINT FOR TARIFF REVISERS. THE HARDSHIPS OF BANK CLERKS. REPUBLICAN RULERS. THE TARIFF AND AMERICAN SHIPS. THE PROPOSED BANKRUPTCY LAW. NEEDED PRECAUTIONS AGAINST FIRE. THE EDUCATION OF DEAF-MUTES. THAT CONFEDERATE SPECIE.,1881-12-26,article,Archives,None,Archives,[],https://www.nytimes.com/1881/12/26/archives/letters-to-the-editor-various-subjects-discussed-the-safety-of.html,nyt://article/2a8f4f6e-b37c-564c-a3e0-4b786bbc37a0,"ONE WHO KNOWS.W.M.B.AN ESCAPED VICTIM.R.H.S.W.J.W.FRED, J. STOKESIMPORTER.LE GRAND.R.I.P"
GENERAL CITY NEWS.; Temperance Lecture by John B. Gough. Military. INSPECTION OF THE TWELFTH REGIMENT. THE SEVENTY-FIRST REGIMENT. Police Reports. OFFENCES OF VARIOUS KINDS.,1860-10-18,article,Archives,None,Archives,[],https://www.nytimes.com/1860/10/18/archives/general-city-news-temperance-lecture-by-john-b-gough-military.html,nyt://article/2ab1cb23-0f13-5da9-b5a7-d49984a6b8b1,
Cher for the Defense,1988-08-07,article,Review,Arts and Leisure Desk,Arts,"['RECORDINGS (VIDEO)', 'Reviews', 'CASSETTES']",https://www.nytimes.com/1988/08/07/arts/home-video-new-releases-cher-for-the-defense.html,nyt://article/2b076bad-13c0-50cc-a1f3-120a884bcd1d,
"Colin Firth, Down and Dirty",2005-05-13,article,News,None,Archives,[],https://www.nytimes.com/2005/05/13/movies/colin-firth-down-and-dirty.html,nyt://article/2b2db7a0-c5d9-5d7e-935c-84ef31829bbf,
WILLIAM W. THOMAS.; Ex-Yonkers Building Contractor Was a Deaf Mute. ,1934-06-08,article,Archives,None,Archives,[],https://www.nytimes.com/1934/06/08/archives/william-w-thomas-exyonkers-building-contractor-was-a-deaf-mute.html,nyt://article/2b66f169-e417-579d-9ef8-6a7f0f912be2,gpechll to T ' oK Tas
Deaf Mute Guilty in Gem Theft.,1932-12-02,article,Archives,None,Archives,"['Jewels and Jewelry', 'ROBBERIES']",https://www.nytimes.com/1932/12/02/archives/deaf-mute-guilty-in-gem-theft.html,nyt://article/2b750bc0-7a61-5a2a-bb8f-ac9e41093ab8,Special to THE NEW YORK TIMES
Retrospective Salutes an Indian Actress and Activist,2002-10-04,article,News,"Movies, Performing Arts/Weekend Desk",Movies,['MOTION PICTURES'],https://www.nytimes.com/2002/10/04/movies/critic-s-notebook-retrospective-salutes-an-indian-actress-and-activist.html,nyt://article/2b7a0831-4311-5f8e-83c5-19f8e178c3d7,By Elvis Mitchell
MASSACHUSETTS.; Mr. Quiney's Project-Rates of Interest-The U. S. Supreme Court and the Liquor Dealers-Impeachment-The Deaf Mutes-Legislative-The Late shipwrecks-A Five Million Dollar Hotel.,1867-02-04,article,Archives,None,Archives,[],https://www.nytimes.com/1867/02/04/archives/massachusetts-mr-quineys-projectrates-of-interestthe-u-s-supreme.html,nyt://article/2b9241e2-2479-5afe-a05d-63b5fc748cd3,From Our Own Correspondont
DREAMS OF DEAF-MUTES.,1891-01-11,article,Archives,None,Archives,[],https://www.nytimes.com/1891/01/11/archives/dreams-of-deafmutes.html,nyt://article/2ba27c55-bb2e-5d5a-b6b7-b066ad3e4970,From the Philadelphia Inquirer
DEAF MUTE GETS DIVORCE.; Testimony in St. Louis Court Given by Deaf and Dumb Witnesses.,1909-11-04,article,Archives,None,Archives,[],https://www.nytimes.com/1909/11/04/archives/deaf-mute-gets-divorce-testimony-in-st-louis-court-given-by-deaf.html,nyt://article/2bdc8ac4-ad9f-5930-b8b5-c7d291b59726,
"LOCAL INTELLIGENCE.; ANNUAL REGATTA OF THE NEW-YORK YACHT CLUB. List of Entries--New Table of Allow ances of Time--Yachts Belonging to the Squadron--Officers, &c.--SailingRegulations. DISINFECTANTS. Letter from Dr. Harris on Disinfection. The Board of Audit-Another Adjournment. Close-fisted Charity--A Painful Case. Association of Deaf Mutes. JEFFERSON MARKET--DODGE, JUSTICE, CASES. Arrest of a Gift Concert Proprietor. EMIGRATION MATTERS. POLICE COURTS. SHIPBUILDING IN BROOKLYN. Enterprise of tile Pacific Mail Steamship Company--A Nondescript. Antietam National Cemetery--Preparations for its Dedication, &c. ESSEX MARKET--SHANDLEY, JUSTICE. YORKVILLE COURT--CONNOLLY, JUSTICE.",1867-06-13,article,Archives,None,Archives,"['MISCELLANEOUS', 'MISCELLANEOUS', 'MISCELLANEOUS', 'MISCELLANEOUS']",https://www.nytimes.com/1867/06/13/archives/local-intelligence-annual-regatta-of-the-newyork-yacht-club-list-of.html,nyt://article/2c4937f2-5256-54ac-99da-6c09a9a11395,
TRIP IN AFRICA ON THE ZAMBESI EXPRESS,1983-06-17,article,Review,Weekend Desk,Arts,"['Reviews', 'TELEVISION PROGRAMS', 'Railroads']",https://www.nytimes.com/1983/06/17/arts/trip-in-africa-on-the-zambesi-express.html,nyt://article/2d76275b-745d-5ff5-bffc-362a7b30f91a,By John J. O'Connor
GOVERNMENT SEEKS RE-EDUCATION DATA; Results of Work Among Deaf Mutes May Be Applied to Disabled Soldiers. MANY TURN TO FARM WORK Surprisingly Large Number of Occupations Open to Those Bereft of Hearing.,1918-08-20,article,Archives,None,Archives,"['DEAF, THE', 'SOLDIERS AND SAILORS, REHABILITATION']",https://www.nytimes.com/1918/08/20/archives/government-seeks-reeducation-data-results-of-work-among-deaf-mutes.html,nyt://article/2d7dcc2e-7a49-5957-8b56-536351c7bf9c,
KILLS DEAF-MUTE IN FIGHT.; Wellesley Policeman's Pistol Discharged as He Attempts Arrest.,1925-12-08,article,Archives,None,Archives,[],https://www.nytimes.com/1925/12/08/archives/kills-deafmute-in-fight-wellesley-policemans-pistol-discharged-as.html,nyt://article/2dee9587-a7de-5d83-9104-fdaa9cc5792b,
COMEDIAN AND ACTOR WAS 71,1987-06-25,article,Obituary,Obituary,Obituaries,"['Television', 'Biographical Information', 'DEATHS']",https://www.nytimes.com/1987/06/25/obituaries/jackie-gleason-dies-of-cancer-comedian-and-actor-was-71.html,nyt://article/2dfe3f9e-b3bb-5d99-a1e0-41348fb69ee9,By Eric Pace
EDUCATING DEAF MUTES,1883-10-09,article,Archives,None,Archives,[],https://www.nytimes.com/1883/10/09/archives/educating-deaf-mutes.html,nyt://article/2e7d568b-c7e2-583a-97d0-8b587a37d7dc,
Church Fairs.; ST. ANN'S CHURCH FOR DEAF MUTES. FAIR OF THE THIRTY-FOURTH-STREET DUTCH REFORMED CHURCH. FAIR FOR THE MISSION CHAPEL OF THE CHURCH OF THE INCARNATION.,1861-12-22,article,Archives,None,Archives,[],https://www.nytimes.com/1861/12/22/archives/church-fairs-st-anns-church-for-deaf-mutes-fair-of-the.html,nyt://article/2f44625f-60c0-5643-9e70-08938c3337c8,
"DEAF-MUTES IN A LAWSUIT; Annie Berliner Asks $50,000 Damages from Jacob Scharlin for Breach of Promise. A GULF OF SILENCE BETWEEN The Defendant Says that She Refused to Learn His Method of Conversation, and He Himself Could Not Read Her Lips.",1897-09-21,article,Archives,None,Archives,[],https://www.nytimes.com/1897/09/21/archives/deafmutes-in-a-lawsuit-annie-berliner-asks-50000-damages-from-jacob.html,nyt://article/2f57ee9b-8f14-5a1a-8811-b3301a13e745,
Festival: Two Films From Rivette,1974-10-08,article,Archives,None,Archives,[],https://www.nytimes.com/1974/10/08/archives/festival-two-films-from-rivette.html,nyt://article/2f8824e8-a4a2-5b89-9f57-37b1487da6f5,By Nora Sayre
THE SCREEN IN REVIEW; Jane Wyman Gives a Sensitive Performance as Deaf-Mute in 'Johnny Belinda',1948-10-02,article,Review,amusements,Archives,['MOTION PICTURES'],https://www.nytimes.com/1948/10/02/archives/the-screen-in-review-jane-wyman-gives-a-sensitive-performance-as.html,nyt://article/2fa3494d-37fe-5c99-963a-fe5093e6f0de,By Bosley Crowther
Deaf Mute Flees Prison In White Garb of Chef,1934-04-29,article,Archives,None,Archives,[],https://www.nytimes.com/1934/04/29/archives/deaf-mute-flees-prison-in-white-garb-of-chef.html,nyt://article/2fd4072f-98e9-5fbc-9c1d-4d3e796a508e,Special to THE NEW YORK TIMES
"THE SCREEN; The Fates and Furies Pelt a Present-Day Job in the 'Sins of Man,' at the Music Hall.",1936-06-19,article,Review,amusements,Archives,['MOTION PICTURES'],https://www.nytimes.com/1936/06/19/archives/the-screen-the-fates-and-furies-pelt-a-presentday-job-in-the-sins.html,nyt://article/300f388e-fe17-5f03-a3d6-b493bf24fc64,By Frank S. Nugent
TV Weekend,1979-10-12,article,Archives,None,Archives,"['TELEVISION AND RADIO', 'PROGRAMS', 'MOTION PICTURES', 'TELEVISION AND RADIO', 'PROGRAMS', 'MOTION PICTURES']",https://www.nytimes.com/1979/10/12/archives/tv-weekend-hamill-boxing-story-and-miracle-worker.html,nyt://article/30d536bb-f729-5079-8585-82d75448dd28,By John J. O'Connor
A MOTHER'S PETITION.; A WIDOW SUING TO HAVE HER TWO DEAF MUTE CHILDREN BROUGHT TOGETHER THE HISTORY OF A MUCH-MARRIED MAN.,1877-01-17,article,Archives,None,Archives,[],https://www.nytimes.com/1877/01/17/archives/a-mothers-petition-a-widow-suing-to-have-her-two-deaf-mute-children.html,nyt://article/30fd5dd0-26a1-53f1-8359-6a91f558f2c0,
From the Space Age to the Tasaday Age,1972-10-08,article,Archives,None,Archives,['ARCHEOLOGY AND ANTHROPOLOGY'],https://www.nytimes.com/1972/10/08/archives/from-the-space-age-to-the-tasaday-age-tasaday.html,nyt://article/310c138f-7858-5d0e-a564-6dc55dc16f58,By Peggy Durdin
Don’t Go There,2008-02-24,article,Review,BookReview,Books,"['Books and Literature', 'Writing and Writers']",https://www.nytimes.com/2008/02/24/books/review/Marcus-t.html,nyt://article/319d6727-3f7e-53e7-9d6a-01c4b4b0bfb3,By Ben Marcus
"DEAF MUTE KILLS WIFE, BABY, TELLS POLICE",1945-07-12,article,Archives,None,Archives,['MURDERS AND ATTEMPTS TO MURDER'],https://www.nytimes.com/1945/07/12/archives/deaf-mute-kills-wife-baby-tells-police.html,nyt://article/31b8cc62-f419-5005-97a6-e6db6ce20917,Special to THE NEW YORK TIMES
Athletic Meet for Deaf Mutes.,1931-08-11,article,Archives,None,Archives,"['ATHLETICS, TRACK AND FIELD', 'INTERNATIONAL DEAF MUTE OLYMPICS']",https://www.nytimes.com/1931/08/11/archives/athletic-meet-for-deaf-mutes.html,nyt://article/31e3d3b4-d240-5f5e-9186-a604e9f5d274,
Screen: Claude Lelouch's To Be a Crook' Bows:Cannes Prize Winner's Early Effort on View 34th Street East Has Gangster Comedy,1967-02-07,article,Review,,Archives,['MOTION PICTURES'],https://www.nytimes.com/1967/02/07/archives/screen-claude-lelouchs-to-be-a-crook-bowscannes-prize-winners-early.html,nyt://article/323b33d0-6eef-5922-9ef4-9fd4648e34fc,By Bosley Crowther
THOUGHT WITHOUT LANGUAGE.; THE NARRATIVE OF A DEAF-MUTE--HIS FIRST THOUGHTS AND EXPERIENCES.,1880-06-19,article,Archives,None,Archives,[],https://www.nytimes.com/1880/06/19/archives/thought-without-language-the-narrative-of-a-deafmutehis-first.html,nyt://article/3285fa31-d828-5a4c-bf4b-a52638cebc43,
TWO DEAF-MUTES DROWNED.,1889-01-02,article,Archives,None,Archives,[],https://www.nytimes.com/1889/01/02/archives/two-deafmutes-drowned.html,nyt://article/32b89b6f-58cc-5930-ad7a-7f3a7409c80a,
T. A. Watson Dead; Made First Phone,2011-01-18,article,News,,The Learning Network,[],https://www.nytimes.com/learning/general/onthisday/bday/0118.html,nyt://article/32d5aa4d-cf22-59ec-88b4-f53e2ec226f0,By THE ASSOCIATED PRESS
"CHRISTMAS; How it was Spent in this and the Adjacent Cities. Doings at the Churches and the Public Institutions. The Catholic Churches. The Episcopal Churches. Sunday-School Celebration. Christmas Entertainment at Plymouth Church, Brooklyn. Christmas Services in Williamsburgh. Christmas Skating. PONDS IN NEW-YORK AND VICINITY--NO SKATING AT CENTRAL PARK--BEEKMANS POND ALIVE WITH PEOPLE--SKATING ON THE BROOKLYN PONDS, AND A NICE TIME GENERALLY. Grand Entertainment to the Sick and Wounded Soldiers, by the New-England Relief Association. Dinner at the New-York Hospital. Military Hospital, Fifty-first-street. Christmas on the Islands. Christmas at Bellevue Hospital. Five Points House of Industry. The Colored Orphan Asylum. The Ladies' Union Aid Society. Home for the Friendless. The Newsboys' Lodging-House. The Girls' Lodging-House. Five Points Home Mission. In Brooklyn. Christmas in Philadelphia. News from San Francisco.",1862-12-26,article,Archives,None,Archives,['Christmas'],https://www.nytimes.com/1862/12/26/archives/christmas-how-it-was-spent-in-this-and-the-adjacent-cities-doings-a.html,nyt://article/32fd0475-d3cc-57b3-96ab-0780ca264035,
HEBREW DEAF MUTES UNITE IN WORSHIP; First Jewish Congregation for the Afflicted Holds a Service in Temple Emanuel.,1910-04-23,article,Archives,None,Archives,"['Deafness', 'SYNAGOGUES AND JEWISH CENTERS']",https://www.nytimes.com/1910/04/23/archives/hebrew-deaf-mutes-unite-in-worship-first-jewish-congregation-for.html,nyt://article/332899be-0ed9-57f4-9d32-a9e780b60527,
ASKS HELP TO IDENTIFY DEAF MUTE IN PERU; State Department Believes the Home of Wanderer Is in Philadelphia.,1928-12-29,article,Archives,None,Archives,['DEAF MUTE'],https://www.nytimes.com/1928/12/29/archives/asks-help-to-identify-deaf-mute-in-peru-state-department-believes.html,nyt://article/33649206-42be-5530-b49f-be1c5dad583b,Special to The New York Times
DEAF-MUTES' LEAGUE HONORS DR. TAYLOR; Supervisor Stresses the Need of Improved Schools to Meet Depression Conditions.,1936-01-05,article,Archives,None,Archives,"['DEAFNESS AND DEAF MUTES', 'BLINDNESS AND THE BLIND']",https://www.nytimes.com/1936/01/05/archives/deafmutes-league-honors-dr-taylor-supervisor-stresses-the-need-of.html,nyt://article/33798a71-ecc4-5b82-b9c9-b0c268367d8e,
"Marcel Marceau—Look, Ma, He's Talking",1973-11-25,article,Archives,None,Archives,"['MOTION PICTURES', 'REVIEWS AND OTHER DATA ON SPECIFIC PRODUCTIONS', 'PANTOMIME']",https://www.nytimes.com/1973/11/25/archives/marcel-marceaulook-ma-hes-talking-i-was-born-to-be-a-mime-says.html,nyt://article/339b0876-fed8-592f-ac2c-2068e3ac4b77,By Aljean Harmetz
THE DEAF-MUTE TEACHERS.; A CONVENTION TO CONSIDER THE METHODS OF INSTRUCTION.,1884-06-25,article,Archives,None,Archives,[],https://www.nytimes.com/1884/06/25/archives/the-deafmute-teachers-a-convention-to-consider-the-methods-of.html,nyt://article/33acf63e-0686-5a0c-a8a3-91dda0d21750,
Show Stirs Hope and Fear for Crafts,1972-12-18,article,Archives,None,Archives,['Handicrafts'],https://www.nytimes.com/1972/12/18/archives/show-stirs-hope-and-fear-for-crafts.html,nyt://article/33c9f7fb-28af-59fc-8638-b26f311df0ff,By Steven V. Roberts Special to The New York Times
Getting Around Manhattan the Wet Way,1998-07-12,article,News,Metropolitan Desk,New York,"['Swimming', 'MANHATTAN ISLAND MARATHON SWIM']",https://www.nytimes.com/1998/07/12/nyregion/getting-around-manhattan-the-wet-way.html,nyt://article/33d96d91-f56b-5179-9612-0f6d9b7cb022,By Winnie Hu
Malaysian Talent Show Contestants With Problems,2010-05-04,article,Review,Culture,Movies,['Movies'],https://www.nytimes.com/2010/05/05/movies/05talentime.html,nyt://article/33e0d4fb-a61d-5395-98e7-d1f6a761fc66,By Neil Genzlinger
DANCING TO UNHEARD MUSIC.; Deaf-Mutes Go Through Intricate Figures With Perfect Time and Grace.,1894-01-19,article,Archives,None,Archives,[],https://www.nytimes.com/1894/01/19/archives/dancing-to-unheard-music-deafmutes-go-through-intricate-figures.html,nyt://article/34c3c87d-08aa-5b39-ba3f-65a240a5ecd8,
A DEAF MUTE CUT TO PIECES.,1888-02-27,article,Archives,None,Archives,[],https://www.nytimes.com/1888/02/27/archives/a-deaf-mute-cut-to-pieces.html,nyt://article/34c4022f-5338-5e3a-9d91-0eb86a257ecc,
"They Prized Social, Not Socialist, Reality",2001-01-28,article,News,Arts and Leisure Desk,Movies,"['MOTION PICTURES', 'Biographical Information']",https://www.nytimes.com/2001/01/28/movies/film-they-prized-social-not-socialist-reality.html,nyt://article/34c6a867-08b1-5cb1-9ff4-be0f181bcb80,By Nancy Ramsey
DEAF-MUTES AND THEIR CHILDREN.,1887-10-18,article,Archives,None,Archives,[],https://www.nytimes.com/1887/10/18/archives/deafmutes-and-their-children.html,nyt://article/34ce7444-786a-5f72-a493-3c8a1ce2ccfd,
"NUMISMATICS;
THE ROMAN TOUCH",1983-01-16,article,News,Arts and Leisure Desk,Arts,"['Numismatics', 'Collectors and Collections']",https://www.nytimes.com/1983/01/16/arts/numismatics-the-roman-touch.html,nyt://article/3595a107-e5fb-5e49-8316-02482eda0d36,By Ed Reiter
Passion Play for Deaf-Mutes,1945-02-25,article,Archives,None,Archives,"['DEAFNESS AND DEAF MUTES', 'PASSION PLAYS']",https://www.nytimes.com/1945/02/25/archives/passion-play-for-deafmutes.html,nyt://article/35b85121-1bb6-59fa-a7e4-cd7c74162ee0,
DEAF MUTE SLAYS HYSTERICAL SISTER; Philadelphian Uses Hammer -- Note Calls Act the 'Best Solution of Problem.',1934-06-16,article,Archives,None,Archives,['MURDERS AND ATTEMPTS TO MURDER'],https://www.nytimes.com/1934/06/16/archives/deaf-mute-slays-hysterical-sister-philadelphian-uses-hammer-note.html,nyt://article/35ce47f0-4663-5e83-aef8-017a14c26632,Special to THE NEW YORK TIMES
DEAF MUTES COMMENCEMENT; Nellic E. Lorigan and Herman [...] Gain the Highest Honors.,1896-06-10,article,Archives,None,Archives,[],https://www.nytimes.com/1896/06/10/archives/deaf-mutes-commencement-nellic-e-lorigan-and-herman-gain-the.html,nyt://article/35fb2a0f-4d89-5b51-8f51-f4a23cd85fc2,
DR. GALLAUDET IN ENGLAND.; HE TELLS THE BRITISH PUBLIC OF HIS WORK AMONG DEAF MUTES.,1891-10-06,article,Archives,None,Archives,[],https://www.nytimes.com/1891/10/06/archives/dr-gallaudet-in-england-he-tells-the-british-public-of-his-work.html,nyt://article/36203a07-15b6-5d56-8e5e-efc7d77687b5,
Virginia gunman led a life of silence,2007-04-21,article,News,IHT News,World,[],https://www.nytimes.com/2007/04/21/world/americas/21iht-web-0421virginia.5385964.html,nyt://article/36440aa6-85d0-5d40-9628-db1a2753942f,By N.R. Kleinfield
 3 Youths Arrested In Subway Attack,1984-01-03,article,News,Metropolitan Desk,New York,['TERMS NOT AVAILABLE'],https://www.nytimes.com/1984/01/03/nyregion/the-city-3-youths-arrested-in-subway-attack.html,nyt://article/366750d0-92f6-50f2-a2ee-9b9fa85734c8,By United Press International
"THE JAPANESE IN NEW-YORK.; Their Reception by Mayor Wood and Governor Morgan. SPECIAL ESCORT BY THE SEVENTH REGIMENT. Scenes at the Metropolitan and the City Hall The Speeches of the Occasion How the Embassy Looked, & c. OTHER JAPANESE DOINGS YESTERDAY.",1860-06-19,article,Archives,None,Archives,[],https://www.nytimes.com/1860/06/19/archives/the-japanese-in-newyork-their-reception-by-mayor-wood-and-governor.html,nyt://article/36aff09e-04cd-5a9f-bc32-b425e042742d,
A Trio of New Dramas,1979-05-27,article,Archives,None,Archives,[],https://www.nytimes.com/1979/05/27/archives/a-trio-of-new-dramas.html,nyt://article/36c5c5b5-73a6-5426-8bda-dd070596c55a,
DR. GALLAUDET'S FAREWELL; HIS LAST SERMON AS ACTIVE RECTOR OF ST. ANN'S. AFTER FORTY YEARS' SERVICE HE BECOMES RECTOR EMERITUS -- HOW THE DEAF-MUTE CHURCH WAS BUILT UP -- HIS SUCCESSOR THE REV. DR. KRANS -- A USEFUL LIFE.,1892-10-03,article,Archives,None,Archives,[],https://www.nytimes.com/1892/10/03/archives/dr-gallaudets-farewell-his-last-sermon-as-active-rector-of-st-anns.html,nyt://article/37dbfc1b-8517-5418-809c-f8f03c8afaf1,
"""Talkie"" in Deaf-Mute Signs Filmed for Rochester League",1930-08-24,article,Archives,None,Archives,[],https://www.nytimes.com/1930/08/24/archives/talkie-in-deafmute-signs-filmed-for-rochester-league.html,nyt://article/38256759-683c-5e1f-a3b5-56fc5e6b75ca,
THE DEAF-MUTES AT FORDHAM.,1882-05-31,article,Archives,None,Archives,[],https://www.nytimes.com/1882/05/31/archives/the-deafmutes-at-fordham.html,nyt://article/3844011e-7390-50a2-925b-fe162fd6ffe3,
Now Playing: Auteur vs. Auteur,2006-10-22,article,News,Arts&Leisure,Movies,"['Writing and Writers', 'MOTION PICTURES']",https://www.nytimes.com/2006/10/22/movies/22raff.html,nyt://article/389e5747-623c-5287-b16f-9e2f1c65453c,By Terrence Rafferty
'Dreamgirls' leads in Oscar nominations but is snubbed for best picture - Culture - International Herald Tribune,2007-01-23,article,News,IHT News,Arts,[],https://www.nytimes.com/2007/01/23/arts/23iht-web.0124oscarnoms.4303534.html,nyt://article/38a232a8-08df-56cb-bd3b-55bffb3ecafd,By David Carr
"LUTHER TAYLOR, 82, DIES; Deaf-Mute Pitched for the Giants From 1900 to 1908",1958-08-24,article,Archives,None,Archives,['DEATHS'],https://www.nytimes.com/1958/08/24/archives/luther-taylor-82-dies-deafmute-pitched-for-the-giants-from-1900-to.html,nyt://article/38b924bd-fcf8-5c77-9920-9dd3e7c07c44,
Three Poets,1978-01-01,article,Archives,None,Archives,"['BOOK REVIEWS', 'BOOK REVIEWS', 'BOOK REVIEWS', 'BOOK REVIEWS']",https://www.nytimes.com/1978/01/01/archives/three-poets-this-body-is-made-of-camphor-and-gopherwood-china-trace.html,nyt://article/38d50e57-3982-5061-b9c7-e0165f44571f,By Hugh Kenner
DEAF-MUTES' INSTITUTION.; Investigation of the Charges by the State Board of Charities.,1902-10-07,article,Archives,None,Archives,[],https://www.nytimes.com/1902/10/07/archives/deafmutes-institution-investigation-of-the-charges-by-the-state.html,nyt://article/3907408f-1917-5fa6-aa2e-0bb6a535bb9a,
"In Mexico, Tales of Deception Confirm the Fears of the Deaf",1997-07-21,article,News,Metropolitan Desk,New York,"['ILLEGAL ALIENS', 'Deafness', 'Slavery', 'IMMIGRATION AND REFUGEES']",https://www.nytimes.com/1997/07/21/nyregion/in-mexico-tales-of-deception-confirm-the-fears-of-the-deaf.html,nyt://article/394a41d3-c6f1-5ee0-ac9e-2b400fce01a4,By Sam Dillon
  Young Achievers,1985-06-28,article,News,Metropolitan Desk,New York,"['Children and Youth', 'Awards, Decorations and Honors']",https://www.nytimes.com/1985/06/28/nyregion/new-york-day-by-day-young-achievers.html,nyt://article/3950acea-d52d-5e4c-a172-73875857febe,By Susan Heller Anderson and David W. Dunlap
Deaf Mutes Accuse Police,1969-03-01,article,Archives,None,Archives,['DEAFNESS AND DEAF-MUTES'],https://www.nytimes.com/1969/03/01/archives/deaf-mutes-accuse-police.html,nyt://article/39a3d2af-e163-5375-8e8a-2d74c34ed28b,
The Tattooed Potato,1975-05-04,article,Archives,None,Archives,"['BOOK REVIEWS', 'TITLE INDEX']",https://www.nytimes.com/1975/05/04/archives/the-tattooed-potato.html,nyt://article/39cac7f4-662b-5d8a-a057-afec29a3ba13,By Alice Bach
LAURA D. BRIDGMAN DEAD.; THE CAREER OF THE CELEBRATED BLIND AND DEAF MUTE.,1889-05-25,article,Archives,None,Archives,['DEATHS'],https://www.nytimes.com/1889/05/25/archives/laura-d-bridgman-dead-the-career-of-the-celebrated-blind-and-deaf.html,nyt://article/3a0ca758-a908-5ddf-8eab-fbb98fcc4da8,
ST. ANN'S CHURCH FOR DEAF MUTES.; THE FALLACY OF STATE SOVEREIGNTY.,1861-09-27,article,Archives,None,Archives,[],https://www.nytimes.com/1861/09/27/archives/st-anns-church-for-deaf-mutes-the-fallacy-of-state-sovereignty.html,nyt://article/3a8e3c2f-70e3-588e-85b6-2253e61298c8,
